热功率,电功率,主回路1冷却剂流量,主回路2冷却剂流量,主回路1热管段冷却剂温度,主回路2热管段冷却剂温度,主回路1冷管段冷却剂温度,主回路2冷管段冷却剂温度,主回路1蒸汽发生器二次侧压力,主回路2蒸汽发生器二次侧压力,主回路1蒸汽发生器水位,主回路2蒸汽发生器水位,主回路1蒸汽发生器给水流量,主回路2蒸汽发生器给水流量,主回路1蒸汽发生器给水温度,主回路2蒸汽发生器给水温度,主回路1蒸汽发生器蒸汽出口流量,主回路2蒸汽发生器蒸汽出口流量,主回路1蒸汽发生器蒸汽出口温度,主回路2蒸汽发生器蒸汽出口温度,稳压器压力,稳压器水位,稳压器蒸汽空间温度,稳压器水空间温度
0.161025046,0.048561147,0.998909605,1,0.081136495,0.08113534,0.076912691,0.076877076,0.0003079,0.000311989,0.001526401,0.001526429,0.040590988,0.04082849,0.05085915,0.050859205,0.039678782,0.039922253,0.074931153,0.074974914,0.00289073,0,0.097462826,0.091324373
0.161031666,0.048562271,0.998928339,1,0.081137693,0.081136555,0.076913698,0.076878132,0.000307933,0.000312049,0.001526483,0.001526538,0.04062297,0.04085948,0.050860534,0.050860614,0.039679697,0.039924964,0.074931046,0.074975777,0.00289067,0,0.097466316,0.091325597
0.161034737,0.048562069,0.998923558,1,0.081136783,0.081135654,0.076912764,0.076877207,0.000307875,0.000311798,0.001526554,0.001526526,0.040589678,0.040825773,0.050860755,0.05086081,0.039632762,0.039874131,0.074930634,0.074972987,0.002890591,0,0.097462904,0.091324445
0.161040593,0.048561057,0.998927468,1,0.081136654,0.0811356,0.076912658,0.076877067,0.000308014,0.000312048,0.00152664,0.001526668,0.040608347,0.040848368,0.050861545,0.0508616,0.039699806,0.039939962,0.074931037,0.074974697,0.002890515,0,0.097463204,0.0913244
0.161052708,0.048564678,0.998938402,1,0.081141897,0.081139873,0.076916604,0.076881011,0.000307755,0.000311734,0.001526645,0.001526645,0.04060253,0.040842228,0.05086491,0.050864965,0.039635826,0.039876632,0.074933436,0.074976626,0.002890212,0,0.097460538,0.091330329
0.161068025,0.048564783,0.998949768,1,0.081145685,0.081141705,0.076918269,0.076882675,0.000307627,0.000311606,0.001526503,0.001526503,0.040597752,0.040839726,0.050867023,0.050867082,0.039704796,0.039944283,0.074937353,0.074980461,0.002888706,0,0.097452384,0.09133585
0.161077183,0.048566805,0.998961006,1,0.081148261,0.081143066,0.076919401,0.076883815,0.000307248,0.000311145,0.001526294,0.001526267,0.040605784,0.040851302,0.050868752,0.050868807,0.03967799,0.039913696,0.074937886,0.074980109,0.002886792,0,0.097441601,0.091339664
0.161075928,0.048567367,0.998968338,1,0.081150182,0.081144077,0.076920321,0.076884734,0.000306868,0.000310985,0.001526023,0.001526078,0.040594324,0.040833464,0.050870248,0.050870303,0.039646668,0.039887907,0.074937769,0.074982228,0.002885251,0,0.097428344,0.091341852
0.161067397,0.04856734,0.998981804,1,0.081152409,0.081145637,0.076921794,0.076886147,0.000306793,0.000310717,0.001525925,0.001525898,0.040614724,0.040855114,0.050871994,0.050872049,0.039708162,0.039949906,0.074941103,0.074983632,0.002883836,0,0.097413506,0.091344098
0.161050413,0.048568558,0.998978285,1,0.081153376,0.081145811,0.076922178,0.076886387,0.000306575,0.000310389,0.001525775,0.00152572,0.040593006,0.040838623,0.050872933,0.050872988,0.039680688,0.039911323,0.074941677,0.074982764,0.002882428,0,0.097390192,0.091344402
