,F1,TT1,PT1,F2,TT2,TT3,TT4
3684,77.04134605891474,48.00171018651794,0.2458894204061729,84.51726807140884,19.488857798897406,34.907540493423795,27.88434746773999
3685,77.01102262964872,48.01983440287973,0.2454807986931546,84.4915589297784,19.49177790724903,34.915438382188405,27.90376384172451
3686,76.9648979210343,48.03846735909359,0.24492036776355453,84.46027739187127,19.494706283543067,34.924288165294136,27.9239343870605
3687,76.90625814800559,48.05760584789022,0.24432715674060723,84.42359122813141,19.49766131925588,34.9340868812008,27.944928528217307
3688,76.83684509486591,48.0773222563385,0.24373855992100746,84.38144411466477,19.500624729231998,34.94470189879573,27.966590253988
3689,76.75648600118248,48.09757699099809,0.243141580856149,84.33367067445596,19.50363335591862,34.956226726890364,27.98889377130002
3690,76.6698004434854,48.118347858498424,0.24254942070221636,84.28474740776936,19.506686916014377,34.968714778368685,28.011719388487343
3691,76.57807768766735,48.1396129633848,0.2419620505624736,84.2384417754524,19.509767125843,34.98214381557199,28.035097790364507
3692,76.48179773713937,48.16133262468823,0.24139191559008116,84.19395134571096,19.512892378359922,34.996436494113766,28.059061378091794
3693,76.38203893249712,48.18365271455802,0.24082676033939687,84.14949720700233,19.516006288839446,35.011534012568355,28.083493373965442
3694,76.28042154146632,48.20651450076079,0.2402665568977843,84.10440095597271,19.519164752484052,35.02752855972754,28.108295823289918
3695,76.17607969084976,48.22978416799864,0.23971127735260694,84.05762707972893,19.522311611368934,35.04428718510809,28.133446204069745
3696,76.07064543259914,48.2536089238187,0.23916089379122824,84.00817566831198,19.525520835168862,35.06192010769792,28.15892272641971
3697,75.96520943750255,48.27792904127905,0.23861537830101168,83.95564835666153,19.528736265959044,35.08033085818081,28.18466698153051
3698,75.86043592539397,48.30279736828808,0.2380747029693208,83.89969286239823,19.53193856916192,35.099499325001126,28.21063996151644
3699,75.75579284135371,48.3281739776921,0.23753883988351912,83.84034622402942,19.535164882146713,35.11938553314331,28.236765655601882
3700,75.65130901344558,48.35403761413289,0.23700776113097008,83.7775321944261,19.53841491862998,35.14010123886592,28.26298849438685
3701,75.54709022694752,48.380385019645175,0.23648143879903727,83.71117111954813,19.541707443604473,35.16151534923821,28.289403624173964
3702,75.44208074179159,48.407269110306174,0.2359598449750841,83.64089724350534,19.545004446235847,35.18370266088142,28.316047670751118
3703,75.33787480703478,48.43466831943396,0.2354429517464741,83.56656472843568,19.548362115169517,35.20654987532567,28.342641463317335
3704,75.2341114297659,48.46252462453969,0.23493073120057067,83.48441338911826,19.551743113973853,35.23015070417844,28.36948563393394
3705,75.13105938603421,48.490853578725634,0.23442315542473746,83.39342232176054,19.555147159347513,35.25442958544922,28.396299300962937
3706,75.02922088056818,48.519670582414506,0.23392019650633794,83.29403357811997,19.558573967989172,35.279386486334644,28.423122768204475
3707,74.92852204708434,48.548991483642666,0.23343467858414385,83.18712456865963,19.562023256597477,35.30496564910553,28.44984643696336
3708,74.82982797837107,48.578757572086964,0.23295397669513043,83.07377190941331,19.565494741871113,35.331204768491574,28.476436628672996
3709,74.73202645719611,48.6090591650995,0.2324925146614066,82.9549201883009,19.568988140508747,35.358046963244234,28.502842584535554
3710,74.63557410779966,48.639837479750895,0.2320355246883145,82.83100089366545,19.572503169209043,35.38562360286785,28.52910723796491
3711,74.54021005092729,48.67105150370381,0.2315829810401649,82.70193051288818,19.576039915193036,35.413804753736585,28.555220128578863
