滑油总管压力,1号电动滑油泵滑油出口压力,滑油总管温度,滑油总管流量,滑油总管再循环滑油流量,滑油压力调节阀开度指令,滑油压力调节阀开度反馈,2号电动滑油输送泵滑油出口压力,滑油温度调节阀开度指令,滑油温度调节阀开度反馈,汽轮主机模拟装置滑油入口调节阀阀门开度指令,汽轮主机模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油进口温度,汽轮主机减速器模拟装置滑油入口调节阀开度指令,汽轮主机减速器模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油出口温度,汽轮发电机组模拟装置滑油入口调节阀开度指令,汽轮发电机组模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口流量,主推力轴承模拟装置滑油入口调节阀开度指令,主推力轴承模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口压力,汽轮主机模拟装置调节阀阀门开度指令,汽轮主机模拟装置调节阀开度反馈,汽轮主机模拟装置滑油出口温度,汽轮主机减速器模拟装置调节阀阀门开度指令,汽轮主机减速器模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口流量,汽轮发电机组模拟装置调节阀阀门开度指令,汽轮发电机组模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口压力,主推力轴承模拟装置调节阀阀门开度指令,主推力轴承模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油出口温度,汽轮凝水泵组模拟装置调节阀阀门开度指令,汽轮凝水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口流量,汽轮给水泵组模拟装置调节阀阀门开度指令,汽轮给水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口压力,汽轮滑油泵组模拟装置调节阀阀门开度指令,汽轮滑油泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置调节阀阀门开度指令,汽轮辅循环水泵模拟装置调节阀开度反馈,主推力轴承模拟装置滑油入口流量,滑油加热器1号功率,滑油加热器1号加热器出口温度,主推力轴承模拟装置滑油入口压力,滑油加热器2号功率,滑油加热器2号加热器出口温度,主推力轴承模拟装置滑油出口温度,汽轮凝水泵组模拟装置滑油入口流量,汽轮凝水泵组模拟装置滑油入口压力,汽轮凝水泵组模拟装置滑油出口温度,汽轮给水泵组模拟装置滑油入口流量,汽轮给水泵组模拟装置滑油入口压力,汽轮给水泵组模拟装置滑油出口温度,汽轮滑油泵组模拟装置滑油入口流量,汽轮滑油泵组模拟装置滑油入口压力,汽轮滑油泵组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置滑油入口流量,汽轮辅循环水泵模拟装置滑油入口压力,汽轮辅循环水泵模拟装置滑油出口温度,电动滑油泵1号变频泵转速指令,电动滑油泵1号变频泵转速反馈,电动滑油泵2号变频泵转速指令,电动滑油泵2号变频泵转速反馈,滑油冷却器1号滑油入口压力,滑油冷却器1号滑油出口压力,滑油冷却器1号冷却水入口温度,滑油冷却器1号冷却水出口温度
0.1399,0.50284,39.4125,63.9125,19.3406,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1188,39.4062,50.0,50.1063,39.1063,25.0,24.9937,12.3825,63.0,62.8812,0.0600313,32.0,31.8812,35.1688,41.0,41.2562,19.3725,22.0,21.825,0.053,57.0,56.9437,37.4812,31.0,30.5625,9.23063,16.0,15.4563,0.06725,29.0,28.7687,33.5563,25.0,24.625,2.84562,0.393748,33.0656,0.0604375,0.534377,33.9188,36.975,0.965625,0.0544375,34.7812,0.954375,0.0589688,33.4,1.25937,0.0682812,35.8437,1.045,0.0610625,34.3312,379.211,381.285,0.0,0.0924933,0.13725,0.12725,35.2625,36.8625
0.13585,0.50284,39.425,63.6375,19.2375,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1125,39.1125,25.0,24.9937,12.2887,63.0,62.8812,0.0600313,32.0,31.8812,35.1688,41.0,41.2562,19.2063,22.0,21.825,0.053,57.0,56.9562,37.5,31.0,30.5625,9.18,16.0,15.4563,0.063125,29.0,28.7687,33.5563,25.0,24.625,2.81375,0.281256,33.0844,0.0604375,0.534377,33.9188,36.975,0.96,0.0544375,34.7875,0.948437,0.0589688,33.425,1.24906,0.0682812,35.8437,1.03688,0.0565625,34.325,376.736,379.527,0.0,0.0924933,0.13725,0.12725,35.2687,36.875
0.13585,0.50284,39.4125,63.275,19.1719,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1063,39.1063,25.0,24.9937,12.2063,63.0,62.8812,0.0600313,32.0,31.875,35.1688,41.0,41.2562,19.0881,22.0,21.825,0.053,57.0,56.9562,37.5,31.0,30.5625,9.11063,16.0,15.4563,0.063125,29.0,28.775,33.575,25.0,24.6188,2.78719,0.365625,33.0844,0.0604375,0.534377,33.825,37.0,0.952187,0.0544375,34.7687,0.940312,0.05475,33.425,1.24219,0.0682812,35.8437,1.02906,0.0565625,34.3312,374.013,375.365,0.0,0.0924933,0.1325,0.12325,35.2687,36.875
0.13585,0.50284,39.4125,62.9375,19.1063,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1125,39.1063,25.0,24.9937,12.1163,63.0,62.8812,0.0600313,32.0,31.8812,35.1688,41.0,41.2562,18.9656,22.0,21.825,0.04825,57.0,56.9437,37.5,31.0,30.5625,9.06,16.0,15.45,0.063125,29.0,28.7687,33.5875,25.0,24.6188,2.75219,0.365625,33.0844,0.0604375,0.534377,33.825,36.9937,0.946562,0.0544375,34.7687,0.933437,0.05475,33.4375,1.23312,0.0682812,35.8625,1.02219,0.0565625,34.3312,371.533,373.515,0.0,0.0924933,0.1325,0.12325,35.2687,36.875
0.13165,0.50284,39.4125,62.5625,19.0313,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1188,39.4062,50.0,50.1063,39.1063,25.0,24.9937,12.0187,63.0,62.8812,0.0559375,32.0,31.8812,35.1625,41.0,41.2562,18.7862,22.0,21.825,0.04825,57.0,56.9437,37.4937,31.0,30.5625,9.01313,16.0,15.45,0.063125,29.0,28.7687,33.5875,25.0,24.6188,2.72906,0.393748,33.0844,0.0604375,0.534377,33.825,36.9937,0.940625,0.0544375,34.7687,0.926875,0.05475,33.425,1.22531,0.0639687,35.875,1.01406,0.0565625,34.3562,369.058,371.665,0.0,0.0924933,0.1325,0.12325,35.2813,36.875
0.13165,0.50284,39.4313,62.2,18.9937,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1063,39.1125,25.0,24.9937,11.9325,63.0,62.8812,0.0559375,32.0,31.8812,35.1625,41.0,41.2562,18.6375,22.0,21.825,0.04825,57.0,56.9437,37.4937,31.0,30.5625,8.96625,16.0,15.45,0.063125,29.0,28.7687,33.5875,25.0,24.6188,2.70594,0.365625,33.0844,0.056,0.534377,33.825,37.0,0.934688,0.0500625,34.7687,0.919062,0.05475,33.4375,1.21844,0.0639687,35.875,1.0075,0.0565625,34.35,366.583,369.075,0.0,0.0924933,0.127875,0.12325,35.2813,36.875
0.13165,0.50284,39.4375,61.7875,18.9094,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1063,39.4062,50.0,50.1063,39.1125,25.0,24.9937,11.8537,63.0,62.8812,0.0559375,32.0,31.8812,35.1625,41.0,41.2562,18.5325,22.0,21.825,0.04825,57.0,56.9437,37.4937,31.0,30.575,8.91937,16.0,15.45,0.0584375,29.0,28.7687,33.6,25.0,24.6188,2.68563,0.25312,33.0563,0.056,0.534377,33.9,37.0,0.927812,0.0500625,34.7687,0.9125,0.05475,33.4562,1.21187,0.0639687,35.8875,1.00031,0.052375,34.3687,364.109,365.745,0.0,0.0924933,0.127875,0.118375,35.2813,36.875
0.13165,0.50284,39.4313,61.4375,18.8531,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1063,39.1187,25.0,24.9937,11.7787,63.0,62.8812,0.0559375,32.0,31.8812,35.1688,41.0,41.2562,18.375,22.0,21.825,0.04825,57.0,56.9437,37.4937,31.0,30.5625,8.85938,16.0,15.45,0.0584375,29.0,28.7687,33.6,25.0,24.6188,2.65938,0.25312,33.0844,0.056,0.534377,33.9188,37.025,0.922813,0.0500625,34.7687,0.906875,0.05475,33.4562,1.20281,0.0639687,35.8875,0.99375,0.052375,34.3687,361.629,363.063,0.0,-0.0924933,0.127875,0.118375,35.2813,36.875
0.12645,0.50284,39.4313,61.05,18.7125,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1188,39.4062,50.0,50.1063,39.1187,25.0,24.9937,11.6962,63.0,62.8812,0.0559375,32.0,31.8812,35.1688,41.0,41.2562,18.1912,22.0,21.825,0.04825,57.0,56.9437,37.4937,31.0,30.5625,8.81063,16.0,15.45,0.0584375,29.0,28.7687,33.6,25.0,24.625,2.64062,0.25312,33.0844,0.056,0.534377,33.9,37.025,0.9175,0.0500625,34.7625,0.900625,0.0501563,33.4625,1.19656,0.0639687,35.8875,0.984063,0.052375,34.3813,359.154,361.305,0.0,-0.0924933,0.123125,0.118375,35.2875,36.8625
0.12645,0.50284,39.4313,60.6625,18.6469,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1063,39.1125,25.0,24.9937,11.6175,63.0,62.8812,0.0519062,32.0,31.8812,35.1688,41.0,41.2562,18.1037,22.0,21.825,0.0440625,57.0,56.9437,37.4937,31.0,30.5625,8.74875,16.0,15.45,0.0584375,29.0,28.7687,33.6125,25.0,24.625,2.6225,0.25312,33.0844,0.056,0.534377,33.9188,37.0312,0.908437,0.0500625,34.75,0.892812,0.0501563,33.4687,1.18969,0.0639687,35.8875,0.975938,0.052375,34.3813,356.676,358.622,0.0,0.0924933,0.123125,0.114,35.2813,36.8625
0.12645,0.50284,39.4313,60.15,18.5812,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.4062,50.0,50.1125,39.1187,25.0,24.9937,11.5463,63.0,62.8812,0.0519062,32.0,31.8812,35.1688,41.0,41.2562,17.9681,22.0,21.825,0.0440625,57.0,56.9437,37.4937,31.0,30.575,8.69625,16.0,15.45,0.0584375,29.0,28.7687,33.6125,25.0,24.6188,2.6025,0.25312,33.0844,0.0518125,0.534377,33.9188,37.0375,0.901875,0.0500625,34.75,0.885313,0.0501563,33.4875,1.18375,0.0598125,35.9187,0.969375,0.052375,34.3813,354.201,356.958,0.0,0.0924933,0.123125,0.114,35.2813,36.8625
0.12225,0.50284,39.4313,59.8,18.5156,14.0,13.5,0.00175784,0.0,-0.125,38.0,38.1125,39.4,50.0,50.1063,39.1187,25.0,24.9937,11.4375,63.0,62.8812,0.0519062,32.0,31.8812,35.1562,41.0,41.2562,17.8062,22.0,21.825,0.0440625,57.0,56.9562,37.5,31.0,30.5625,8.64375,16.0,15.4563,0.054,29.0,28.7687,33.6375,25.0,24.625,2.58406,0.393748,33.0844,0.0518125,0.534377,33.9188,37.05,0.89625,0.0460625,34.7313,0.879063,0.0501563,33.4938,1.17531,0.0598125,35.925,0.96,0.0481875,34.4,351.474,352.61,0.0,0.0924933,0.11875,0.114,35.2813,36.8563
0.12225,0.50284,39.4375,59.425,18.4687,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1187,25.0,24.9937,11.3587,63.0,62.8812,0.0519062,32.0,31.8812,35.1437,41.0,41.2562,17.7056,22.0,21.825,0.0440625,57.0,56.9562,37.5,31.0,30.5625,8.57812,16.0,15.45,0.054,29.0,28.7687,33.6438,25.0,24.6188,2.56687,0.393748,33.0656,0.0518125,0.534377,33.9,37.05,0.889062,0.0460625,34.725,0.870938,0.0501563,33.4938,1.16906,0.0598125,35.925,0.952812,0.0481875,34.3938,348.996,350.945,0.0,0.0924933,0.11875,0.114,35.2813,36.8563
0.12225,0.50284,39.4375,59.0,18.4219,14.0,13.5,0.00175784,0.0,-0.125,38.0,38.1125,39.3875,50.0,50.1125,39.1187,25.0,24.9937,11.2762,63.0,62.8812,0.0519062,32.0,31.8812,35.1562,41.0,41.2562,17.57,22.0,21.825,0.0440625,57.0,56.9562,37.5125,31.0,30.575,8.53875,16.0,15.45,0.054,29.0,28.7687,33.6375,25.0,24.625,2.54531,0.393748,33.0844,0.0518125,0.534377,33.9188,37.05,0.883438,0.0460625,34.7188,0.865313,0.0501563,33.5125,1.16188,0.0598125,35.9312,0.946562,0.0481875,34.3938,346.521,349.188,0.0,0.0924933,0.11875,0.109,35.2875,36.8625
0.12225,0.50284,39.4375,58.6625,18.3656,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1125,39.1125,25.0,24.9937,11.1675,63.0,62.8812,0.0473125,32.0,31.8812,35.1437,41.0,41.25,17.395,22.0,21.825,0.0440625,57.0,56.9562,37.5125,31.0,30.5625,8.505,16.0,15.4563,0.054,29.0,28.7687,33.65,25.0,24.6188,2.53125,0.393748,33.0844,0.0518125,0.534377,33.9,37.0562,0.87875,0.0460625,34.7188,0.85875,0.0454063,33.5187,1.15562,0.0598125,35.9312,0.937812,0.0481875,34.3938,344.046,346.598,0.0,0.0924933,0.114375,0.109,35.2813,36.8625
0.11705,0.50284,39.4313,58.3375,18.3188,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1187,25.0,24.9937,11.1038,63.0,62.8812,0.0473125,32.0,31.8812,35.1437,41.0,41.25,17.22,22.0,21.825,0.039625,57.0,56.9437,37.5125,31.0,30.5625,8.45062,16.0,15.45,0.054,29.0,28.775,33.65,25.0,24.625,2.5175,0.281256,33.0656,0.0518125,0.534377,33.9188,37.0562,0.871562,0.0460625,34.725,0.850937,0.0454063,33.5187,1.14937,0.0598125,35.925,0.931562,0.0481875,34.3938,341.324,343.175,0.0,0.0924933,0.114375,0.109,35.2813,36.8563
0.11705,0.50284,39.4313,57.925,18.225,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3812,50.0,50.1063,39.1187,25.0,24.9937,11.0325,63.0,62.8812,0.0473125,32.0,31.8812,35.1437,41.0,41.2562,17.0975,22.0,21.825,0.039625,57.0,56.9437,37.5125,31.0,30.5625,8.39438,16.0,15.4563,0.0494688,29.0,28.7687,33.6625,25.0,24.625,2.50437,0.25312,33.0844,0.0473437,0.534377,33.9,37.0562,0.866562,0.0460625,34.7,0.844688,0.0454063,33.5312,1.14375,0.0598125,35.9438,0.925625,0.0441563,34.3938,339.096,340.585,0.0,0.0924933,0.114375,0.109,35.2813,36.8625
0.11705,0.50284,39.4375,57.55,18.15,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1187,25.0,24.9937,10.965,63.0,62.8812,0.0473125,32.0,31.8812,35.1437,41.0,41.2562,16.9706,22.0,21.825,0.039625,57.0,56.9437,37.5125,31.0,30.5625,8.35312,16.0,15.45,0.0494688,29.0,28.7687,33.6688,25.0,24.6188,2.48625,0.281256,33.0844,0.0473437,0.534377,33.9,37.0375,0.860938,0.0418438,34.7125,0.83875,0.0454063,33.5437,1.13469,0.0550625,35.95,0.919687,0.0441563,34.4,336.621,338.828,0.0,0.0924933,0.11025,0.104,35.2813,36.8563
0.11705,0.50284,39.4313,57.1625,18.0844,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1375,25.0,24.9937,10.86,63.0,62.8812,0.0473125,32.0,31.8812,35.1437,41.0,41.2562,16.7869,22.0,21.825,0.039625,57.0,56.9437,37.5,31.0,30.5625,8.30062,16.0,15.45,0.0494688,29.0,28.7687,33.6688,25.0,24.6188,2.47125,0.337502,33.0844,0.0473437,0.534377,33.9,37.0375,0.855937,0.0418438,34.7125,0.8325,0.0454063,33.5312,1.125,0.0550625,35.9563,0.91125,0.0441563,34.4,334.146,336.238,0.0,0.0924933,0.11025,0.104,35.2813,36.8563
0.1122,0.50284,39.4313,56.7125,18.0375,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1375,25.0,24.9937,10.7925,63.0,62.8812,0.0432813,32.0,31.8812,35.1375,41.0,41.2562,16.6206,22.0,21.825,0.039625,57.0,56.9437,37.5,31.0,30.5625,8.20875,16.0,15.4563,0.0494688,29.0,28.7687,33.6625,25.0,24.625,2.45469,0.281256,33.0844,0.0473437,0.534377,33.9,37.0375,0.848125,0.0418438,34.6875,0.824375,0.0454063,33.55,1.1175,0.0550625,35.9625,0.905625,0.0441563,34.4125,331.671,332.815,0.0,0.0924933,0.11025,0.104,35.2813,36.8563
0.1122,0.50284,39.4437,56.275,17.9813,14.0,13.5,0.00175784,0.0,-0.125,38.0,38.1125,39.3875,50.0,50.1125,39.1375,25.0,24.9937,10.7175,63.0,62.8812,0.0432813,32.0,31.8812,35.1437,41.0,41.2562,16.4456,22.0,21.825,0.035625,57.0,56.9437,37.5,31.0,30.5625,8.15625,16.0,15.45,0.0494688,29.0,28.7687,33.675,25.0,24.6188,2.43875,0.393748,33.0844,0.0473437,0.534377,33.9188,37.0562,0.843125,0.0418438,34.6875,0.81875,0.0411562,33.5563,1.10844,0.0550625,35.9625,0.899375,0.0441563,34.4,328.949,331.057,0.0,0.0924933,0.105625,0.104,35.2813,36.8563
0.1122,0.50284,39.4437,55.925,17.9156,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3812,50.0,50.1063,39.1375,25.0,24.9937,10.6238,63.0,62.8937,0.0432813,32.0,31.8812,35.1437,41.0,41.2562,16.2663,22.0,21.825,0.035625,57.0,56.9562,37.5,31.0,30.5625,8.06813,16.0,15.4563,0.045375,29.0,28.7687,33.675,25.0,24.6188,2.42438,0.25312,33.0844,0.0473437,0.534377,33.9188,37.0562,0.8375,0.0418438,34.6875,0.8125,0.0411562,33.575,1.10188,0.0550625,35.975,0.886562,0.0441563,34.4,326.474,328.282,0.0,0.0924933,0.105625,0.099,35.2813,36.8625
0.1122,0.50284,39.4375,55.6125,17.8406,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3875,50.0,50.1063,39.1312,25.0,24.9937,10.545,63.0,62.8937,0.0432813,32.0,31.8812,35.1437,41.0,41.2562,16.1394,22.0,21.825,0.035625,57.0,56.9437,37.5,31.0,30.5625,8.01187,16.0,15.4563,0.045375,29.0,28.7687,33.6937,25.0,24.625,2.40937,0.25312,33.0844,0.0429688,0.534377,33.9188,37.0687,0.83125,0.0374375,34.6875,0.804687,0.0411562,33.575,1.09531,0.0550625,35.9813,0.876562,0.0395625,34.4125,323.999,326.71,0.0,0.0924933,0.105625,0.099,35.2813,36.8438
0.10725,0.50284,39.4375,55.1125,17.7656,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1063,39.3875,50.0,50.1125,39.1375,25.0,24.9937,10.47,63.0,62.8937,0.0432813,32.0,31.8812,35.1437,41.0,41.2562,15.995,22.0,21.825,0.035625,57.0,56.9562,37.5,31.0,30.575,7.965,16.0,15.4563,0.045375,29.0,28.7687,33.7,25.0,24.6188,2.38844,0.25312,33.0844,0.0429688,0.534377,33.8812,37.0687,0.825938,0.0374375,34.6875,0.79875,0.0411562,33.575,1.0875,0.0550625,35.9813,0.868437,0.0395625,34.4312,321.519,324.213,0.0,0.0924933,0.101375,0.099,35.2813,36.8438
0.10725,0.50284,39.4375,54.7375,17.6719,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3812,50.0,50.1063,39.1312,25.0,24.9937,10.3612,63.0,62.8937,0.0432813,32.0,31.8812,35.1437,41.0,41.2562,15.8506,22.0,21.825,0.035625,57.0,56.9562,37.5,31.0,30.5625,7.92563,16.0,15.4563,0.045375,29.0,28.7687,33.7062,25.0,24.6188,2.37406,0.281256,33.0844,0.0429688,0.534377,33.9188,37.0687,0.820937,0.0374375,34.6812,0.79375,0.0411562,33.5875,1.07969,0.0504687,35.975,0.857812,0.0395625,34.425,319.041,319.958,0.0,0.0924933,0.101375,0.099,35.2813,36.85
0.10725,0.50284,39.4375,54.3875,17.6156,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1063,39.1312,25.0,24.9937,10.2825,63.0,62.8937,0.0387187,32.0,31.8812,35.1375,41.0,41.2562,15.68,22.0,21.825,0.035625,57.0,56.9437,37.5,31.0,30.5625,7.87875,16.0,15.4563,0.045375,29.0,28.7687,33.725,25.0,24.6188,2.35906,0.337502,33.0844,0.0429688,0.534377,33.9188,37.0687,0.81375,0.0374375,34.6875,0.789375,0.0411562,33.5938,1.07313,0.0504687,35.9813,0.85,0.0395625,34.425,316.566,318.108,0.0,0.184987,0.101375,0.094,35.2813,36.8438
0.10725,0.50284,39.4437,53.95,17.5594,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1063,39.1312,25.0,24.9937,10.2113,63.0,62.8937,0.0387187,32.0,31.8812,35.1375,41.0,41.2562,15.5487,22.0,21.825,0.031375,57.0,56.9437,37.525,31.0,30.5625,7.84312,16.0,15.45,0.0413437,29.0,28.7687,33.725,25.0,24.625,2.34344,0.25312,33.0844,0.0429688,0.534377,33.9188,37.0875,0.805,0.0374375,34.6688,0.78125,0.0411562,33.5875,1.06625,0.0504687,35.9875,0.843125,0.0395625,34.425,314.089,316.35,0.0,0.0924933,0.09725,0.094,35.2875,36.8438
0.10235,0.50284,39.4375,53.5125,17.4844,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3812,50.0,50.1125,39.1312,25.0,24.9937,10.1363,63.0,62.8812,0.0387187,32.0,31.8812,35.1437,41.0,41.2562,15.3956,22.0,21.825,0.031375,57.0,56.9562,37.5188,31.0,30.5625,7.8075,16.0,15.4563,0.0413437,29.0,28.7687,33.725,25.0,24.6188,2.32625,0.393748,33.0656,0.0429688,0.534377,33.9188,37.0875,0.799375,0.0374375,34.6688,0.773125,0.0366562,33.6063,1.0575,0.0504687,35.9937,0.83625,0.0395625,34.45,311.614,314.87,0.0,0.0924933,0.09725,0.094,35.2875,36.8438
0.10235,0.50284,39.4437,53.025,17.3906,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1063,39.1312,25.0,24.9937,10.0313,63.0,62.8937,0.0387187,32.0,31.8812,35.125,41.0,41.2562,15.2163,22.0,21.825,0.031375,57.0,56.9437,37.5188,31.0,30.5625,7.71187,16.0,15.4563,0.0413437,29.0,28.7687,33.75,25.0,24.6188,2.31219,0.281256,33.0844,0.038625,0.534377,33.825,37.0875,0.793125,0.033,34.6688,0.76375,0.0366562,33.6063,1.05062,0.0504687,35.9937,0.826875,0.0348125,34.4562,309.139,310.153,0.0,0.0924933,0.09725,0.094,35.2875,36.8438
0.10235,0.50284,39.4437,52.6,17.3438,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1063,39.375,50.0,50.1125,39.1187,25.0,24.9937,9.9525,63.0,62.8937,0.0387187,32.0,31.8812,35.125,41.0,41.2562,15.085,22.0,21.825,0.031375,57.0,56.9437,37.5188,31.0,30.5625,7.65563,16.0,15.4563,0.0413437,29.0,28.7687,33.75,25.0,24.625,2.29469,0.25312,33.0844,0.038625,0.534377,33.9,37.1063,0.785,0.033,34.6688,0.7575,0.0366562,33.6063,1.04437,0.0504687,35.9875,0.820625,0.0348125,34.4312,306.414,307.748,0.0,0.0924933,0.09275,0.089375,35.2813,36.8438
0.10235,0.50284,39.4375,52.175,17.2781,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1063,39.1312,25.0,24.9937,9.8625,63.0,62.8937,0.0387187,32.0,31.8812,35.125,41.0,41.2562,14.8925,22.0,21.825,0.031375,57.0,56.9437,37.5188,31.0,30.5625,7.60125,16.0,15.4563,0.0413437,29.0,28.7687,33.7625,25.0,24.625,2.28031,0.25312,33.0844,0.038625,0.534377,33.9188,37.1063,0.778438,0.033,34.6812,0.750937,0.0366562,33.6187,1.03594,0.0504687,35.9937,0.811563,0.0348125,34.45,303.937,305.898,0.0,0.0924933,0.09275,0.089375,35.2875,36.8438
0.0974,0.50284,39.4375,51.925,17.2312,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1063,39.375,50.0,50.1125,39.1312,25.0,24.9937,9.7725,63.0,62.8812,0.0387187,32.0,31.8812,35.125,41.0,41.2562,14.7263,22.0,21.825,0.031375,57.0,56.9562,37.5188,31.0,30.5625,7.53188,16.0,15.4563,0.0369688,29.0,28.7687,33.7625,25.0,24.6188,2.26656,0.337502,33.0844,0.038625,0.534377,33.825,37.1063,0.771562,0.033,34.6812,0.745313,0.0366562,33.625,1.03,0.046,35.9937,0.805313,0.0348125,34.4562,301.462,303.307,0.0,-0.0924933,0.09275,0.089375,35.2813,36.8438
0.0974,0.50284,39.4437,51.525,17.1656,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1125,39.1312,25.0,24.9937,9.6975,63.0,62.8937,0.0340938,32.0,31.8812,35.125,41.0,41.2562,14.6169,22.0,21.825,0.031375,57.0,56.9562,37.5188,31.0,30.5625,7.47375,16.0,15.4563,0.0369688,29.0,28.7687,33.775,25.0,24.625,2.25281,0.25312,33.0844,0.038625,0.534377,33.825,37.125,0.763437,0.033,34.6812,0.737188,0.0366562,33.625,1.02344,0.046,35.9937,0.79875,0.0348125,34.4625,298.987,301.643,0.0,0.0924933,0.09275,0.089375,35.2813,36.8438
0.0974,0.50284,39.4375,51.05,17.1,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1063,39.1312,25.0,24.9937,9.6225,63.0,62.8812,0.0340938,32.0,31.8812,35.1,41.0,41.2562,14.49,22.0,21.825,0.026875,57.0,56.9437,37.5188,31.0,30.5625,7.41375,16.0,15.4563,0.0369688,29.0,28.7687,33.775,25.0,24.6188,2.23406,0.25312,33.0844,0.038625,0.534377,33.825,37.1312,0.756875,0.033,34.6812,0.731875,0.0366562,33.6375,1.01656,0.046,36.0062,0.7925,0.0348125,34.4625,296.512,298.035,0.0,-0.0924933,0.08775,0.08475,35.2813,36.8438
0.0974,0.50284,39.4437,50.65,17.0344,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.375,50.0,50.1125,39.1312,25.0,24.9937,9.52125,63.0,62.8812,0.0340938,32.0,31.8812,35.1,41.0,41.2562,14.3019,22.0,21.825,0.026875,57.0,56.9562,37.5188,31.0,30.5625,7.35938,16.0,15.4563,0.0369688,29.0,28.7687,33.775,25.0,24.6188,2.22094,0.393748,33.0844,0.038625,0.534377,33.825,37.125,0.750313,0.033,34.6562,0.72625,0.0324063,33.65,1.00937,0.046,36.0062,0.784062,0.0304375,34.4625,294.037,295.63,0.0,-0.0924933,0.08775,0.08475,35.2813,36.8438
0.0925,0.50284,39.4375,50.3125,16.9594,14.0,13.5,0.00175784,0.0,-0.11875,38.0,38.1125,39.3812,50.0,50.1125,39.1312,25.0,24.9937,9.4425,63.0,62.8812,0.0340938,32.0,31.8812,35.1062,41.0,41.2562,14.14,22.0,21.825,0.026875,57.0,56.9437,37.5188,31.0,30.5625,7.26562,16.0,15.4563,0.0369688,29.0,28.7687,33.775,25.0,24.625,2.20656,0.393748,33.0844,0.034125,0.534377,33.825,37.1312,0.743438,0.0287188,34.6688,0.72125,0.0324063,33.65,1.00312,0.046,36.0062,0.777812,0.0304375,34.4625,291.562,293.872,0.0,0.0924933,0.08775,0.08475,35.2813,36.8312
